Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Emissions|CO2,Mt CO2/yr,,33799.5813,36463.2378,40359.541,42681.5938,42444.0678,42239.835,42562.3054,43758.0831,45193.2481,46292.8512,47035.6723,47006.2941,,46746.4588,,47048.3046,,44683.5341,,42516.1259
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4526.5568,5440.2815,6325.5212,6386.5009,5485.4238,3744.364,2053.2574,1408.9611,1301.6391,1308.2012,1241.1373,933.7074,,540.6964,,76.7065,,-212.3735,,-243.705
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,31022.9563,34034.0198,36295.0929,36958.64,38495.47,40509.05,42349.12,43891.61,44984.65,45794.53,46072.58,,46205.77,,46971.6,,44895.91,,42759.83
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.1756,56.727,61.3706,62.6664,61.6574,60.6572,58.8756,57.1912,56.3432,57.6642,60.3372,,65.0804,,70.1774,,75.6733,,79.9065
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDCi,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0.0352,0.0862,0.1644,0.3714,0.7579,1.3723,2.2662,3.4865,4.9803,,8.7336,,14.1104,,20.8258,,27.9433
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Emissions|CO2,Mt CO2/yr,,33799.5813,36445.8913,40425.1103,43082.0934,44714.3277,46315.7386,48266.8079,50722.0565,53188.2616,56121.0939,59388.486,61381.9682,,62880.2979,,64825.9655,,63383.9778,,62281.2344
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4526.5568,5422.935,6391.0905,6787.0005,6177.7057,4555.8626,2913.4119,1925.5535,1410.2356,1402.8409,1691.653,1765.7542,,1123.9329,,243.1794,,-126.1028,,-187.3527
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,31022.9563,34034.0198,36295.0929,38536.63,41759.88,45353.4,48796.5,51778.02,54718.25,57696.83,59616.22,,61756.36,,64582.79,,63510.08,,62468.59
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.1756,56.727,61.3706,63.2148,62.8651,61.4681,58.9372,56.938,55.9301,57.159,60.1589,,64.8993,,70.147,,75.2618,,79.1199
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0.0352,0.0708,0.071,0.0699,0.0672,0.062,0.0527,0.0377,0.0153,,0.0021,,0.0021,,0.0021,,0.0051
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Emissions|CO2,Mt CO2/yr,,33799.5813,36445.8913,40425.1103,42026.688,35658.1026,29728.5776,23835.4125,18793.0676,14516.07,10289.4231,6033.3479,2024.0599,,-3011.8106,,-5674.8561,,-7641.2143,,-8996.9473
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4526.5568,5422.935,6391.0905,5731.5951,3125.3636,1004.4676,-79.3567,-966.0284,-1689.671,-2422.7039,-3225.1441,-3925.2221,,-4254.9666,,-4181.9611,,-4100.3393,,-4231.4873
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,31022.9563,34034.0198,36295.0929,32532.74,28724.11,23914.77,19759.1,16205.75,12712.12,9258.492,5949.282,,1243.157,,-1492.895,,-3540.875,,-4765.459
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.1756,56.727,61.3706,63.7507,65.9029,69.0892,75.0572,88.1072,108.2722,133.3956,156.7601,,190.5478,,215.9143,,239.6699,,254.0692
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0.0352,0.4423,2.3618,8.2555,21.0274,41.7189,69.5111,100.6529,128.2297,,166.9079,,192.1925,,215.5594,,231.2493
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,Emissions|CO2,Mt CO2/yr,,33799.5813,36445.8913,40425.1103,42021.6469,38097.8099,34421.7996,30639.4661,26907.3445,22720.1154,18635.6956,14686.3731,11073.4659,,6105.3905,,2818.9686,,658.526,,-1327.8201
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4526.5568,5422.935,6391.0905,5726.554,3385.1349,1749.4986,967.6267,272.1534,-285.7491,-1056.3864,-2152.0939,-3176.5431,,-3912.5905,,-4371.7964,,-4560.4744,,-4379.2971
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,31022.9563,34034.0198,36295.0929,34712.68,32672.3,29671.84,26635.2,23005.87,19692.09,16838.47,14250,,10017.98,,7190.765,,5219.001,,3051.477
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.1756,56.727,61.3706,63.3911,64.2919,65.0609,65.2899,68.0398,74.9487,86.8872,101.7715,,130.4061,,156.6695,,175.7451,,200.8354
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1600,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0.0352,0.1943,0.8284,2.821,7.3743,15.4228,27.4737,43.7011,62.5105,,97.6853,,125.1753,,144.3858,,170.7209
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,,33799.5813,36445.8913,40425.1103,41856.0778,33555.1703,24570.5493,16512.5609,10060.4881,4619.2232,94.5885,-4090.2976,-7360.4691,,-11298.7437,,-13138.914,,-14203.1937,,-15378.92
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4526.5568,5422.935,6391.0905,5560.9849,2512.0783,-148.0161,-1711.8741,-2914.5809,-3588.3458,-3922.492,-4339.0936,-4609.0121,,-4695.1247,,-5014.338,,-5196.2657,,-5098.829
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,31022.9563,34034.0198,36295.0929,31043.09,24718.57,18224.44,12975.06,8207.569,4017.081,248.7958,-2751.458,,-6603.614,,-8124.574,,-9006.924,,-10280.09
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.1756,56.727,61.3706,64.6426,69.0502,80.192,101.5547,130.2915,160.1625,186.9264,207.6907,,239.0436,,255.3388,,264.2726,,276.7445
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0.0352,1.3098,7.3599,23.8475,53.1976,90.4544,128.5034,161.309,186.2118,,222.0962,,238.9271,,248.7266,,260.7049
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,World,Emissions|CO2,Mt CO2/yr,,33860.7602,36169.0957,40485.795,44930.9071,48187.9946,50890.5915,54091.4832,57830.7904,61534.8599,65153.2663,68097.0448,69147.2249,,69124.3418,,69234.5572,,66252.8004,,65476.0274
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4587.7357,5146.1394,6095.1741,6678.7472,6402.886,4978.3673,3367.8477,2447.5127,2048.9224,1950.2532,1719.0813,1504.1557,,1136.6426,,390.9229,,-53.7627,,-125.7002
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,31022.9563,34390.6209,38252.1599,41785.1086,45912.2242,50723.6355,55383.2777,59485.9375,63203.0131,66377.9635,67643.0692,,67987.6992,,68843.6343,,66306.5631,,65601.7276
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.1756,55.1159,57.7979,59.62,59.2997,58.1574,56.8394,55.7314,55.4501,57.3547,60.1703,,64.8611,,70.2013,,75.26,,79.0184
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NoPolicy,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Emissions|CO2,Mt CO2/yr,,33370.29,35830.9362,40322.3094,44324.3213,37835.0119,29471.7432,22245.8606,17516.5556,12502.5378,6350.5594,-474.3377,-5807.1839,,-10894.7062,,-13813.8947,,-15174.4973,,-16081.9449
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4096.5644,3690.1796,3801.1076,4505.3909,4284.0369,2877.9862,2569.0354,3161.0893,3797.3163,4158.6834,3414.7842,2249.7544,,1569.7777,,1092.9945,,361.1899,,-389.0478
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,33550.97,26593.75,19676.82,14355.46,8705.219,2191.876,-3889.122,-8056.938,,-12464.48,,-14906.89,,-15535.69,,-15692.9
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,0.005,0.007,0.0052,0.0063,0.0025,0,0.0001,-0.0003,,-0.0039,,0.0008,,0.0028,,0.0029
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,69.5352,79.4826,93.371,119.4385,165.882,223.5179,274.7626,310.0656,,352.7175,,398.0696,,422.7367,,421.4121
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0.7929,5.022,18.8293,50.6371,103.2104,165.064,215.6862,246.3171,,275.54,,295.5072,,303.7222,,303.7077
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_cost100,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0.2021,1.199,4.1332,10.1976,19.3102,28.9962,35.6804,38.8066,,39.032,,33.0579,,23.6077,,19.0408
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Emissions|CO2,Mt CO2/yr,,33370.29,35851.3548,40379.0031,44405.855,38385.9735,30403.9504,22966.5347,17147.8413,10849.3269,4550.1743,-1330.2197,-5590.1219,,-10245.5535,,-13380.2102,,-15037.9157,,-15912.9872
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4096.5644,3710.5982,3857.8013,4586.9246,4379.1585,3146.9124,3178.5355,3967.23,4189.8554,3606.4463,2518.771,1853.3724,,1565.1754,,1103.726,,439.3315,,-243.5157
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,34006.82,27257.04,19788,13180.61,6659.468,943.7284,-3848.991,-7443.494,,-11810.73,,-14483.94,,-15477.25,,-15669.47
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,-0.005,-0.002,-0.0008,0.0013,0.0035,-0.0004,0.0003,-0.0003,,0.0011,,0.0038,,0.0028,,-0.0015
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,69.8576,81.1026,104.0422,148.9744,208.4904,258.1208,291.889,317.1112,,361.6775,,411.6593,,437.5388,,437.1095
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,1.4792,9.6554,35.5337,87.5869,154.4369,209.1561,241.3819,258.7221,,280.0823,,300.0394,,307.0035,,306.2932
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_full,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0.4147,2.3783,7.4956,15.9801,24.9498,31.3891,34.9953,36.4459,,34.7116,,27.1726,,18.9507,,19.1379
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Emissions|CO2,Mt CO2/yr,,33370.29,35843.5008,40366.2099,44275.8219,37481.317,28803.7581,20116.5295,12733.3845,6392.1734,984.451,-3527.505,-6407.0281,,-8868.8073,,-10881.7843,,-12566.8367,,-13827.2495
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4096.5644,3702.7442,3845.0081,4456.8915,4252.793,3311.2941,3519.7369,4164.527,3911.577,2841.0916,1581.8344,1033.6477,,888.604,,523.7074,,-4.5632,,-622.4129
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,33228.52,25492.47,16596.8,8568.855,2480.596,-1856.641,-5109.34,-7440.676,,-9757.411,,-11405.5,,-12562.27,,-13204.84
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,0.004,-0.006,-0.0074,0.0025,0.0004,0.0004,0.0006,0.0002,,-0.0003,,0.0083,,-0.0035,,0.0034
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,71.1033,86.8124,120.0486,174.1885,223.259,252.0164,272.054,289.2927,,317.7519,,340.8022,,351.2709,,342.7341
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,1.7667,12.6825,47.5495,107.2118,160.2395,188.4179,200.449,204.7681,,207.0347,,206.0712,,205.5924,,206.4806
REMIND-MAgPIE 1.7-3.0,EMF33_1.5C_nofuel,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,1.119,7.9916,29.3982,64.1412,92.1394,106.6618,113.2904,113.649,,106.1551,,92.1004,,80.633,,81.62
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Emissions|CO2,Mt CO2/yr,,33348.0632,35347.7883,40154.8278,46353.8525,50730.7277,54025.3298,57621.0983,61152.6002,64295.8466,66691.4541,68434.6932,68908.6116,,69999.2383,,70350.997,,66153.0692,,61352.9493
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4074.3376,3207.0317,3324.1523,4835.9837,4859.1565,3606.5709,2607.9264,1857.5988,1612.2609,1590.0433,1282.0903,729.7298,,355.6003,,124.7438,,-56.9544,,-112.314
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36830.4555,41517.8688,45871.5712,50418.4645,55013.1719,59295.0014,62683.5857,65101.4108,67152.5584,68178.8818,,69643.6379,,70226.0128,,66209.2761,,61465.1562
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,0.22,4.54747E-12,4.54747E-12,0.2944,-3.18323E-12,-2.27374E-13,-6.13909E-12,4.77485E-12,0.0445,1.02318E-12,,0.0001,,0.2404,,0.7475,,0.1071
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,56.0216,59.3153,61.5005,61.2041,59.7796,58.3569,57.8554,58.5334,61.4145,64.7834,,70.142,,76.8948,,82.1855,,83.8011
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 1.7-3.0,EMF33_Baseline,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Emissions|CO2,Mt CO2/yr,,33360.8449,35909.0693,40402.6482,43837.6255,42145.4489,38673.5175,34946.3708,31907.4472,28438.0066,25935.9146,22985.9455,19296.5134,,11412.9373,,1787.655,,-6555.8106,,-11572.4708
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4087.1193,3768.3127,3881.4464,4018.6951,3235.5349,2019.9565,1592.0978,1542.9412,1314.4266,1319.2436,1800.099,2196.8067,,2286.9127,,2103.6385,,1373.6121,,614.8304
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,38909.92,36653.57,33354.27,30364.51,27123.58,24616.67,21185.85,17099.71,,9126.023,,-315.9829,,-7929.423,,-12187.3
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,-0.006,-0.009,0.003,-0.004,-1.13687E-12,0.001,-0.0035,-0.0033,,0.0016,,-0.0006,,0.0003,,-0.0012
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,67.2036,71.3725,74.687,75.7205,77.4673,82.8062,96.2091,118.526,,183.6055,,267.1633,,336.6443,,390.813
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0.0141,0.101,0.4846,1.7386,5.1139,12.995,28.9866,54.9338,,132.6999,,224.3429,,283.3746,,307.2448
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_cost100,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0.0009,0.0017,0.0017,0.0017,0.0035,0.0125,0.0434,0.1225,,0.6741,,2.5633,,7.0347,,12.3403
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Emissions|CO2,Mt CO2/yr,,33340.2696,35922.2607,40428.4271,43854.1466,42856.0934,40246.6924,37646.6792,34356.0681,30338.6666,26572.0575,21701.2582,16122.1592,,8884.7516,,1760.3995,,-5847.6258,,-10589.4301
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4066.544,3781.5041,3907.2253,4035.2162,3241.7724,2014.3214,1678.9242,1799.9111,1989.6846,2513.4275,2551.6118,2073.6069,,1910.8345,,1694.0935,,1033.9419,,431.4008
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,39614.32,38232.37,35967.76,32556.16,28348.98,24058.63,19149.65,14048.55,,6973.918,,66.3062,,-6881.568,,-11020.83
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,0.001,0.001,-0.005,-0.003,0.002,-1.81899E-12,-0.0036,0.0023,,-0.0009,,-0.0002,,0.0003,,-0.0009
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,67.0916,71.2583,75.3109,78.9905,87.7278,107.1596,139.3709,175.9892,,233.5393,,291.7061,,352.9221,,394.6337
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0.1291,0.8559,3.4368,10.2948,24.7965,50.2419,87.0506,128.0965,,192.9223,,246.816,,291.6279,,309.0872
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_full,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0.0009,0.0021,0.0037,0.006,0.0069,0.0082,0.0139,0.0314,,0.2524,,1.4202,,5.1084,,10.8714
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Emissions|CO2,Mt CO2/yr,,33348.0632,35888.0933,40424.7752,43855.5744,40629.6741,34797.944,29837.3913,26006.5429,23015.1621,19292.0485,15272.7352,11908.8448,,8344.0596,,5554.6555,,2955.1644,,683.9103
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4074.3376,3747.3367,3903.5734,4036.644,3281.3511,2160.446,1790.1423,1854.4939,1897.5737,1733.3804,1124.9971,446.8171,,93.3252,,-86.4043,,-278.4778,,-456.4495
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,37348.33,32637.5,28047.25,24152.05,21117.59,17558.67,14147.74,11462.03,,8250.734,,5641.06,,3233.642,,1140.36
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,-0.007,-0.002,-0.001,-0.001,-0.0016,-0.0019,-0.0019,-0.0023,,0.0004,,-0.0002,,0.0002,,-0.0002
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,67.4616,72.3246,76.0292,79.8726,89.4225,102.1834,111.2477,113.9657,,110.7282,,110.2592,,107.8257,,107.6916
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0.2059,1.4442,5.8431,16.4409,34.3815,55.8812,72.9018,82.8891,,92.7448,,97.412,,96.9495,,97.5749
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_limbio,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0.0053,0.0233,0.0547,0.0757,0.0775,0.0761,0.0733,0.0682,,0.0471,,0.0125,,0.0007,,0.0007
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Emissions|CO2,Mt CO2/yr,,33348.0632,35877.3689,40410.0852,43943.9196,39829.7352,33373.9585,28328.5795,24964.389,23066.6568,21263.6998,18730.0852,15439.9238,,10726.1351,,6810.7096,,2920.7932,,1249.0967
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4074.3376,3736.6123,3888.8834,4124.9892,3395.2646,2093.1724,1634.6478,1547.9736,1538.955,2195.6957,2546.2833,2178.9149,,1926.4035,,1531.9106,,892.6913,,285.7116
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,36434.4706,31280.7861,26693.9317,23416.4155,21527.7018,19068.0042,16183.8018,13261.0089,,8799.7316,,5278.799,,2028.102,,963.3852
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,2.27374E-12,-4.54747E-13,-1.13687E-12,-0.0001,1.81899E-12,-0.0001,0.0001,-4.54747E-13,,4.54747E-13,,2.27374E-13,,-0.0001,,-0.0001
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,67.76,73.2283,77.8368,80.5464,85.8864,99.0851,124.4785,156.092,,218.7571,,277.9249,,330.936,,354.4512
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nobeccs,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Emissions|CO2,Mt CO2/yr,,33340.2696,35922.0588,40406.805,43817.5842,42270.2237,38975.9862,35238.418,31714.2175,27615.9415,24250.3316,20284.5922,15204.8459,,8094.9614,,2546.8239,,-2824.9022,,-6565.4525
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4066.544,3781.3022,3885.6032,3998.6538,3232.1857,2035.8742,1658.978,1701.0725,1615.0465,1885.6281,2281.5018,1983.0836,,1403.9131,,1140.7092,,881.0786,,468.7093
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29273.0245,32140.4431,36518.6761,39818.9303,39038.04,36940.11,33579.44,30013.15,26000.89,22364.7,18003.09,13221.77,,6691.048,,1406.115,,-3705.981,,-7034.161
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Emissions|CO2|Other,Mt CO2/yr,,0.7011,0.3135,2.5257,0.0001,-0.002,0.002,-4.54747E-12,-0.005,0.005,0.0035,0.0004,-0.0077,,0.0003,,-0.0003,,0.0002,,-0.0008
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Primary Energy|Biomass,EJ/yr,,45.4893,51.4385,57.2707,62.6734,67.2269,71.6247,75.5395,78.1196,83.3352,95.5354,118.3582,147.5242,,192.3197,,231.9845,,282.0789,,320.6383
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Primary Energy|Biomass|Modern|w/ CCS,EJ/yr,,0,0,0,0,0.0827,0.5906,2.4238,7.1879,16.9704,33.9328,59.8888,92.0565,,143.0247,,177.4289,,201.3565,,206.0718
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_nofuel,World,Primary Energy|Biomass|Electricity|w/ CCS,EJ/yr,,0,0,0,0,0.0479,0.3283,1.2763,3.5367,7.634,13.6678,21.6903,31.0194,,46.3742,,63.2147,,78.7446,,84.9948
REMIND-MAgPIE 1.7-3.0,EMF33_Med2C_none,World,Emissions|CO2,Mt CO2/yr,,33348.0632,35889.3339,40424.6367,44180.6392,38990.307,31826.9446,25635.8412,22535.668,20265.1966,18169.4993,15778.1615,13168.5854,,10121.1363,,7722.739,,5768.2835,,4466.1854
